t,ee_x,ee_y,ee_z,ee_err,manipulability,qp_solve_ms,qp_status,q0,q1,q2,q3,q4,q5,q6,qd0,qd1,qd2,qd3,qd4,qd5,qd6,dist_s0,dist_s1
1.500000000000001,0.437542681413763,-0.10610525625172539,0.34041080645884536,0.5806690136863927,0.057726159248631365,0.05433300066215452,ok,0.6843649167101107,-0.5387761536294432,-0.8466161977701383,-2.4100341324926653,-0.44161519203192495,2.0818644448772017,0.8899296538454372,0.8254636246752167,-0.5156111483590481,-0.926312156794575,-0.04565547766565478,-0.7831390484590796,-0.12055554056114562,0.3688675417463576,0.20425169115118125,0.04142164757861122
1.5100000000000011,0.4373208049087635,-0.10704098733338102,0.3397586248991337,0.5793939254923405,0.05760268667126733,0.051791999794659205,ok,0.6926195529568628,-0.5439322651130337,-0.855879319338084,-2.4104906872693217,-0.44944658251651576,2.0806588894715903,0.8936183292629007,0.8272510660933418,-0.5273210589827628,-0.9199987164187995,-0.03946094468287858,-0.791191395987085,-0.1326438997254228,0.3786901933822961,0.2031846432080946,0.0414130885531844
1.5200000000000011,0.4371086395280605,-0.10795881825321517,0.3391176462135709,0.5781369986269814,0.05749272014556962,0.13512499936041422,ok,0.7008920636177962,-0.5492054757028614,-0.865079306502272,-2.4108852967161503,-0.4573584964763866,2.079332450474336,0.8974052311967237,0.8288849403171601,-0.5386147991928684,-0.9135114697725524,-0.033052732660880775,-0.7988270981528164,-0.14459223204330046,0.38810701088519983,0.20211167846622058,0.04142686873863789
1.5300000000000011,0.43690744689151384,-0.10885917190101332,0.3384871716133593,0.576895821629053,0.05739640332406936,0.05425000017567072,ok,0.7091809130209679,-0.5545916236947901,-0.8742144211999976,-2.4112158240427592,-0.46534676745791476,2.077886528153903,0.9012863013055756,0.8302713217312425,-0.5494896195568194,-0.9067783651253922,-0.02647911565656485,-0.8060029295033281,-0.15637762261798052,0.39707825566839255,0.20103222288175143,0.04146357344925135
1.5400000000000011,0.436718330073245,-0.10974247338345978,0.33786651644360477,0.5756681548073539,0.0573138659630571,0.048459000026923604,ok,0.7174836262382803,-0.5600865198903583,-0.8832822048512515,-2.411480615199325,-0.47340679675294806,2.0763227519277234,0.9052570838622596,0.8313233064178444,-0.5599403078416455,-0.8997368615848372,-0.019786730060336648,-0.8126787530114127,-0.16797598756909457,0.4055647988245085,0.19994575876969856,0.04152359464740493
1.5500000000000012,0.43654223774554946,-0.11060915802253071,0.3372550094100324,0.5744519179874246,0.0572452206397296,0.16395900092902593,ok,0.7257968593024587,-0.5656859229687747,-0.8922795734670999,-2.4116784824999282,-0.4815335842830622,2.0746429920520324,0.9093127318505047,0.8319626055322208,-0.5699592980446193,-0.8923349662961665,-0.01301986348440534,-0.8188180094341757,-0.1793623550654517,0.4135288350727439,0.19885182957225794,0.04160713898987338
1.5600000000000012,0.4363799705748358,-0.11145967836341795,0.336651991801023,0.5732451769314462,0.057190559402644295,0.058332998378318734,ok,0.734116485357781,-0.5713855159492209,-0.9012029231300616,-2.4118086811347723,-0.48972176437740395,2.072849368501378,0.9134480202012321,0.8321208808309467,-0.5795385554319649,-0.8845311289333448,-0.006219693383810672,-0.8243888348802269,-0.1905129333782266,0.42093550030649707,0.1977500431120593,0.041714237911203295
1.5700000000000012,0.4362321873585953,-0.11229450870889449,0.3360568213152535,0.5720461368742114,0.05714995159643695,0.11404199904063717,ok,0.7424376941660904,-0.5771809015035406,-0.910048234419395,-2.4118708780686102,-0.4979656527262062,2.070944239167596,0.917657375204297,0.8317364944020489,-0.5886635012102959,-0.8762947349886026,0.000574069295480656,-0.8293606191489066,-0.20139814967450428,0.42774864222640335,0.19664007625005642,0.041844759033215995
1.5800000000000012,0.4360994161655462,-0.11311415483051347,0.33546885837185286,0.570853108994798,0.057123437669915324,0.05562499973166268,ok,0.7507550591101109,-0.5830675365156436,-0.918811181769281,-2.4118651373756554,-0.5062592589176953,2.068930257670851,0.921934861626561,0.8323237126992921,-0.6000160387981872,-0.8668749699760057,0.0043826091876308804,-0.836054794856188,-0.2119204904268261,0.4382871290010829,0.19552166921849828,0.041998416595880786
1.5900000000000012,0.43597718567639426,-0.11390604227831258,0.33488276743592377,0.5696787798378504,0.05711068269598027,0.05004199920222163,ok,0.7590782962371038,-0.5890676969036255,-0.9274799314690411,-2.411821311283779,-0.5146198068662572,2.0668110527665826,0.9263177329165718,0.8346914399625508,-0.6150766456948548,-0.8559468070843346,0.003764407143935695,-0.8457868988474666,-0.2222277180003665,0.45481619073075763,0.19438446730988052,0.04217317774041998
1.6000000000000012,0.43585855692808684,-0.11465107568843276,0.3342910280362961,0.5685431263786076,0.05711125980474377,0.12304200026846956,ok,0.7674252106367293,-0.595218463360574,-0.9360393995398844,-2.41178366721234,-0.5230776758547319,2.064588775586579,0.9308658948238794,0.8372043387950313,-0.630311120287205,-0.844871211459014,0.0028787717817615253,-0.8556379137299884,-0.2326027885212977,0.4716780285246364,0.19321329559015255,0.04236688033116126
1.6100000000000012,0.435743710355907,-0.1153477758770859,0.3336925270022071,0.5674464510099949,0.057125250464308934,0.10145899977942463,ok,0.7757972540246796,-0.6015215745634461,-0.9444881116544745,-2.4117548794945223,-0.5316340549920318,2.062262747701366,0.9355826751091257,0.8398011721851564,-0.6457277544387219,-0.8335990330090478,0.0016956079586551037,-0.8655852333432338,-0.2430541330812711,0.4888552226773,0.19200658619088457,0.04258051106999254
1.6200000000000012,0.4356327101261226,-0.11599463948304423,0.3330861779232052,0.5663892228433123,0.05715272174691208,0.07020799966994673,ok,0.7841952657465312,-0.6079788521078333,-0.952824101984565,-2.4117379234149356,-0.5402899073254641,2.0598322063705536,0.9404712273358987,0.842425427187122,-0.6613326781626504,-0.8220869184872212,0.0001862646793146731,-0.8756065204537747,-0.25358998798060034,0.5063298435317845,0.19076283455389387,0.042815001945182465
1.6300000000000012,0.43552550642343635,-0.11659014372066684,0.33247092177665893,0.5653720712292464,0.05719372245117195,0.0591669995628763,ok,0.7926195200184024,-0.6145921788894598,-0.9610449711694372,-2.4117360607681424,-0.5490459725300019,2.0572963064907475,0.9455345257712165,0.8450252610680695,-0.6771298064391167,-0.8102971227940106,-0.00167626187053019,-0.8856794605195136,-0.26421848577976637,0.5240833705613479,0.18948060491883756,0.0430712352906155
1.6400000000000012,0.4354219379998672,-0.11713275106877577,0.3318457282447574,0.5643957796915641,0.057248279237921314,0.055917000281624496,ok,0.8010697726290831,-0.621363476953851,-0.9691479423973773,-2.4117528233868475,-0.557902767135197,2.0546541216329497,0.95077535947683,0.8475535546443695,-0.6931207855747866,-0.7981974223027368,-0.00391712505827322,-0.8957815800305661,-0.27494770177468736,0.5420966550200351,0.1881585364596775,0.04335004829619428
1.6500000000000012,0.43532173511083355,-0.1176209139123695,0.3312095975099004,0.563461279929588,0.057316392783545986,0.07066699981805868,ok,0.8095453081755267,-0.6282946848095988,-0.9771299166204047,-2.41179199463743,-0.5668605829355027,2.051904644615203,0.9561963260270303,0.8499680774609504,-0.7093049661838355,-0.785761107786632,-0.006559405239906728,-0.9058901356198912,-0.2857856978275935,0.560349943941983,0.1867953496951424,0.04365223710393103
1.6600000000000013,0.4352245229658863,-0.1180530791073899,0.3305615624287694,0.5625696456951111,0.05739803399109173,0.059541998780332506,ok,0.8180449889501362,-0.6353877344714371,-0.984987527698271,-2.4118575886898292,-0.5759194842917016,2.049046787636927,0.9617998254664502,0.8522317576142613,-0.7256793485419151,-0.772967001623242,-0.009623817673514865,-0.9159820015846074,-0.2967405815429001,0.5788229510041577,0.18538985313005057,0.043978560612888754
1.6700000000000013,0.4351298259504274,-0.11842769229947686,0.3299006911552317,0.5617220865077039,0.057493140327374875,0.05375000000640284,ok,0.8265673065262789,-0.6426445279568563,-0.9927171977145034,-2.4119538268665646,-0.5850793043075476,2.0460793818214977,0.9675880549764917,0.8543127327987161,-0.7422384790784846,-0.75979930129685,-0.013128474104291606,-0.9260334561782607,-0.30782051646869635,0.5974948320565991,0.18394095011290734,0.044329743941517105
1.6800000000000013,0.4350370724530505,-0.11874320206766745,0.3292260902552005,0.5609199413417449,0.05760161233083128,0.053249999837134965,ok,0.835110433854266,-0.6500669127476412,-1.0003151907274719,-2.4120851116076074,-0.5943396388693303,2.043001176656811,0.9735630032970577,0.8561841880096502,-0.7589744224469707,-0.7462473259635848,-0.01708877696852246,-0.9360200048231451,-0.31903368873040516,0.6163441016276969,0.18244764577800515,0.044706481216051724
1.6900000000000013,0.43494559987475345,-0.11899806419839468,0.32853690814826836,0.5601646722704343,0.057723310317539564,0.052583000069716945,ok,0.8436722757343624,-0.6576566569721108,-1.0077776639871077,-2.4122559993772925,-0.6036998389175617,2.039810839769507,0.9797264443133347,0.8578243241839176,-0.7758766084123613,-0.7323052907442716,-0.02151719856319503,-0.9459161282696702,-0.3303882597991329,0.6353485704841204,0.1809090546793511,0.045109437665119836
1.7000000000000013,0.4348546602441313,-0.11919074582017147,0.3278323390142859,0.559457858016787,0.0578580513346207,0.06220800059963949,ok,0.8522505189762016,-0.6654154230562345,-1.0151007168945503,-2.4124711713629243,-0.6131590002002585,2.0365069571715155,0.9860799300181758,0.859216427322303,-0.7929318004298513,-0.717972190039631,-0.026423097940929327,-0.9556951994974245,-0.3418923262484603,0.6544853758032996,0.17932440861858479,0.045539250808883644
1.7100000000000013,0.4347634263758415,-0.119319729495593,0.327111626931192,0.5588011871701091,0.05800560640844213,0.1730839994706912,ok,0.8608426832494247,-0.673344741060533,-1.0222804387949467,-2.4127354023423337,-0.6227159521952327,2.033088033909031,0.9926247837762089,0.8603404525712343,-0.8101225427680278,-0.7032464942261037,-0.03181524517136584,-0.9653258925064984,-0.35355214723650874,0.6737267629256619,0.17769306473735386,0.04599653105680977
1.7200000000000013,0.4346709885119228,-0.11938352355488904,0.3263740713487886,0.5581964563028429,0.058165697177579245,0.06658299935224932,ok,0.869446087775137,-0.6814459664882133,-1.0293129037372077,-2.4130535547940473,-0.6323692111202976,2.029552512436666,0.9993620514054655,0.8612053864170776,-0.8274321232875755,-0.6881456606479739,-0.0376909865753518,-0.9747848554217959,-0.3653783927010244,0.6930559848123179,0.17601452231423032,0.046481852826100345
1.7300000000000013,0.4345763910295029,-0.11938064811952052,0.32561902925605485,0.5576455474757114,0.05833799637458809,0.06262500028242357,ok,0.8780581416393077,-0.6897202877210891,-1.0361943603436874,-2.413430464659801,-0.6421170596745156,2.0258987285096555,1.0062926112535886,0.8618008155478121,-0.8448371499870267,-0.6726762683296574,-0.04405215340970786,-0.9840376172222671,-0.3773765852368734,0.7124437911134689,0.17428840771915116,0.046995777221834276
1.7400000000000013,0.4344786105697368,-0.11930965649305444,0.3248459224123817,0.5571504361738312,0.05852212368559069,0.05462499939312693,ok,0.8866761497947858,-0.6981686592209594,-1.042921123026984,-2.413870986193898,-0.6519574358467383,2.0221249626572866,1.0134170491647232,0.8621282914978378,-0.8623119177763224,-0.6568532062287409,-0.050894404093304466,-0.9930506344466524,-0.38955294503846466,0.7318634844836883,0.17251450680302738,0.04753882543446385
1.7500000000000013,0.4343765732061351,-0.11916913401969886,0.3240542417467107,0.5567131783955932,0.05871764511951922,0.05383299867389724,ok,0.8952974327097641,-0.7067917783987226,-1.0494896550892714,-2.4143799302348308,-0.6618879421912048,2.0182294332069017,1.02073568400956,0.8621938495942194,-0.8798273341382109,-0.6406948729076662,-0.05820963734918958,-1.0017884404274062,-0.40191280070746366,0.7512874454798611,0.17069276744447914,0.04811148233112787
1.7600000000000013,0.43426916290774104,-0.1189577021784208,0.32324355234143093,0.5563359021115716,0.058924072129607694,0.05412499922385905,ok,0.9039193712057063,-0.7155900517401047,-1.0558966038183482,-2.4149620266083227,-0.6719058265954789,2.014210305199827,1.0282485584643586,0.8604014622512101,-0.880330800426856,-0.644540308985386,-0.07959010701315516,-1.0125370134430807,-0.37942822402675574,0.7625140242193283,0.16882330921256777,0.048714191881714025
1.7700000000000014,0.43416662440198,-0.11869390123154186,0.32231150366798583,0.5558932436407917,0.059119065251665354,0.05533299918170087,ok,0.9125233858282185,-0.7243933597443732,-1.062342006908202,-2.415757927678454,-0.6820311967299097,2.0104160229595593,1.0358736987065518,0.8565846521537778,-0.875054138223335,-0.6545426010006684,-0.10630603573207165,-1.0238855922432408,-0.34534451215696665,0.7710092487892807,0.16684383953886212,0.04936902291825247
1.7800000000000014,0.4340693209487907,-0.11838208579286759,0.32122402832017993,0.5553489891729311,0.059294765301616294,0.053416999435285106,ok,0.9210892323497563,-0.7331439011266065,-1.0688874329182085,-2.416820988035775,-0.6922700526523422,2.0069625778379896,1.0435837911944446,0.8508972833299558,-0.8688819280156014,-0.6646388516070804,-0.13451410870063163,-1.0351328125227075,-0.3098203739362029,0.7792015622477664,0.16473317995167253,0.05008239755986871
1.7900000000000014,0.4339734975301115,-0.11802027282380652,0.3199771083559442,0.5547058404599138,0.0594495521328587,0.05170899930817541,ok,0.9295982051830558,-0.7418327204067625,-1.0755338214342793,-2.418166129122781,-0.7026213807775693,2.0038643740986277,1.051375806816922,0.8435578468228022,-0.8620171797651556,-0.6747775497997099,-0.16407541747021961,-1.046390620025449,-0.2732153942105842,0.7873548564839004,0.16248852653982016,0.05085400066187035
1.8000000000000014,0.4338751395831457,-0.11760587850447882,0.31856776867138,0.5539683412216375,0.0595819268708953,0.052417000915738754,ok,0.9380337836512839,-0.750452892204414,-1.0822815969322765,-2.4198068832974835,-0.7130852869778238,2.001132220156522,1.059249355381761,0.8347882741481534,-0.8546897057785897,-0.6848455810309924,-0.19482171483428418,-1.057750135911418,-0.23596249532592253,0.7957453711489243,0.16010772481514624,0.05168365451924656
1.8100000000000014,0.4337699641293365,-0.11713566624523114,0.3169942957487397,0.5531431370528351,0.059690557410301666,0.057790999562712386,ok,0.9463816663927654,-0.7589997892621999,-1.0891300527425865,-2.4217551004458264,-0.723662788336938,1.998772595203263,1.0672068090932503,0.8248099672972729,-0.847157011137359,-0.6946579308399075,-0.22654833441680539,-1.0692720699524014,-0.19858005236418028,0.8046547745434084,0.15758944156559318,0.05257124963569504
1.8200000000000014,0.43365341734234447,-0.11660571188316939,0.3152565023807219,0.5522392522895699,0.059774331963007,0.06000000030326191,ok,0.9546297660657381,-0.7674713593735735,-1.0960766320509856,-2.4240205837899946,-0.734355509036462,1.9967867946796212,1.0752533568386844,0.8138420016099752,-0.8397051051909389,-0.7039472393716085,-0.25900389720611317,-1.0809753730133083,-0.16168660324289366,0.814362236712552,0.15493337825667342,0.05351664700597952
1.8300000000000014,0.4335206869069632,-0.1160113904166917,0.3133560477136488,0.5512683786643646,0.05983242309613153,0.20445799964363687,ok,0.9627681860818379,-0.7758684104254828,-1.1031161044447018,-2.426610622762056,-0.745165262766595,1.9951699286471922,1.08339697920581,0.8021004551720141,-0.8326475587753175,-0.7123545843550431,-0.29187814228898884,-1.0928238080223724,-0.12601468970986507,0.8251339438180028,0.15214053018116808,0.05451954867336159
1.8400000000000014,0.43336673837442924,-0.11534739259675861,0.31129681265383036,0.5502451568975044,0.0598643629512821,0.1222909995703958,ok,0.9707891906335581,-0.784194886013236,-1.1102396502882521,-2.4295294041849456,-0.7560935008468187,1.9939097817500935,1.09164831864399,0.791423530680765,-0.8154533306797831,-0.7324141266207335,-0.32155176767475113,-1.0942062207909364,-0.10077078964333581,0.8211706164485125,0.14921349070213175,0.055579334374052936
1.8500000000000014,0.4331620887398243,-0.11464097440029057,0.3090331022940613,0.5491840449935953,0.059866519700899026,0.10775000009743962,ok,0.9787034259403657,-0.7923494193200338,-1.1175637915544594,-2.432744921861693,-0.7670355630547281,1.99290207385366,1.0998600248084751,0.7787097817543067,-0.7908091333520685,-0.767696921690552,-0.3703372527124299,-1.112117263449327,-0.03099636463821609,0.825707609246723,0.1461365516347386,0.05670296768578911
1.8600000000000014,0.43292785693803343,-0.11387729943856864,0.3064884335010403,0.5479642138563129,0.059817105273034944,0.056958000641316175,ok,0.9864905237579088,-0.8002575106535544,-1.1252407607713648,-2.4364482943888177,-0.7781567356892214,1.992592110207278,1.1081171009009423,0.7647621492098833,-0.7648656474704266,-0.8050104363255095,-0.42235422134029804,-1.131925028020366,0.042058673513391744,0.831919367891282,0.14285021483809374,0.057918211247075135
1.8700000000000014,0.43265425013686454,-0.11304813397574588,0.303651462117601,0.5465945690865516,0.05971223835999131,0.13554100041801576,ok,0.9941381452500077,-0.8079061671282587,-1.1332908651346199,-2.440671836602221,-0.789475985969425,1.9930126969424118,1.1164362945798552,0.7497947735930233,-0.7380133437573646,-0.8441144215545693,-0.4777169980070174,-1.1539675579057238,0.11788862622418765,0.8404669630673259,0.13934794834579367,0.05922916450364099
1.8800000000000014,0.432329793589871,-0.1121432880199024,0.3005119649154396,0.5450887542021108,0.059548055834819806,0.1077089982572943,ok,1.0016360929859378,-0.8152863005658323,-1.1417320093501655,-2.445449006582291,-0.8010156615484822,1.9941915832046537,1.1248409642105284,0.7340136732122673,-0.7107810952717661,-0.8844910589170826,-0.5364030249005057,-1.1785076327864819,0.1956201934984852,0.8520740250615831,0.13562484052882312,0.06064025501887807
1.8900000000000015,0.43194119676923975,-0.11115040340489271,0.2970620693677932,0.5434665662281264,0.0593209171992378,0.08737499956623651,ok,1.0089762297180604,-0.8223941115185499,-1.1505769199393363,-2.4508130368312964,-0.8128007378763471,1.9961477851396385,1.1333617044611441,0.7176213017775249,-0.6838698027582727,-0.9252239402352224,-0.5981333891980429,-1.2056492616466203,0.2738430063310887,0.8674978202760891,0.1316787277418271,0.062155836232014205
1.9000000000000015,0.43147339318184597,-0.11005484106761204,0.2932981429924275,0.5417556452266025,0.059027738398435586,0.059750000218627974,ok,1.0161524427358357,-0.8292328095461327,-1.1598291593416885,-2.456794370723277,-0.8248572304928133,1.9988862152029494,1.142036682663905,0.7008298546059718,-0.6581884593125562,-0.96482774830444,-0.6621803427245698,-1.2351991225924162,0.35037161799478217,0.8874680828303271,0.12751180278566948,0.06377952124374098
1.9100000000000015,0.4309099283257693,-0.10883978151989751,0.2892236463516379,0.5399933909635266,0.058666524945062894,0.20170800053165294,ok,1.0231607412818955,-0.8358146941392582,-1.169477436824733,-2.4634161741505225,-0.8372092217187375,2.002389931382897,1.1509113634922084,0.6980262240813391,-0.6137064207360722,-1.0119046053238814,-0.6569221480582089,-1.1308703664858095,0.3309843945979569,0.7810210215774274,0.12313285418449836,0.06551311495406731
1.9200000000000015,0.43018486781048443,-0.10756846414409046,0.2849333858505092,0.5386029341207211,0.05828815913046861,0.12391699965519365,ok,1.030141003522709,-0.841951758346619,-1.1795964828779717,-2.4699853956311046,-0.8485179253835956,2.0056997753288766,1.1587215737079826,0.6946712937312314,-0.5738050120050429,-1.0466275149574338,-0.6491936521987005,-1.028499155673535,0.30558268254864035,0.6821305867885896,0.11867668925254547,0.06727353385102042
1.9300000000000015,0.42930019448806417,-0.1062282354217291,0.2804769295857499,0.5375847615547171,0.057899499838999655,0.13945799946668558,ok,1.0370877164600214,-0.8476898084666694,-1.190062758027546,-2.4764773321530917,-0.858802916940331,2.008755602154363,1.1655428795758684,0.6901830001979021,-0.5406603268949028,-1.066102144582068,-0.6415560798198922,-0.9371599690904726,0.2766404008379012,0.6006495968588965,0.11417227409296772,0.06903649330952674
1.9400000000000015,0.42826527475869003,-0.10480442914180663,0.27591065358944733,0.5369143553214542,0.05750591668181502,0.1351669998257421,ok,1.0439895464620004,-0.8530964117356185,-1.2007237794733667,-2.482892892951291,-0.8681745166312357,2.011522006162742,1.1715493755444575,0.6845155711549119,-0.5154159318184341,-1.0683476171442243,-0.6340083612337756,-0.8610427892844823,0.24371789341971126,0.5417136774656428,0.10964857111413624,0.07078107920641596
1.9500000000000015,0.42709588607194493,-0.10328408440759447,0.2712987817254513,0.5365579986567662,0.05711283260636115,0.09124999996856786,ok,1.0508347021735496,-0.8582505710538028,-1.211407255644809,-2.4892329765636285,-0.8767849445240805,2.0139591850969394,1.176966512319114,0.6776420588859671,-0.49876043504026657,-1.0521167974607935,-0.6265494393369077,-0.8037075188485128,0.2071645727118271,0.5097356105119119,0.10513755141589974,0.07248773248851775
1.9600000000000015,0.4258148823148954,-0.10165640361164498,0.2667107025797441,0.5364755400009195,0.05672539483470013,0.0993329995253589,ok,1.0576111227624092,-0.8632381754042054,-1.221928423619417,-2.4954984709569974,-0.8848220197125657,2.0160308308240578,1.182063868424233,0.6696168778918767,-0.49074119552603407,-1.0173263834521225,-0.6191782694623561,-0.7672591815028935,0.16827817022533428,0.5073155192895127,0.10067247499522418,0.07413875391375335
1.9700000000000015,0.4244519014616924,-0.0999128266938541,0.2622168985416709,0.5366248263712624,0.056348084429596275,0.05858300028194208,ok,1.064307291541328,-0.8681455873594658,-1.2321016874539383,-2.501690253651621,-0.8924946115275946,2.017713612526311,1.1871370236171281,0.6606305824974658,-0.49069166605842274,-0.9653100230419935,-0.6118938192333871,-0.7517325554864858,0.12920874701274487,0.5343735592597829,0.09628584140501097,0.07571891149560162
1.9800000000000015,0.4230418834472255,-0.0980467158679279,0.257884055316691,0.5369669122723274,0.055984354850452465,0.22650000028079376,ok,1.0709135973663026,-0.87305250402005,-1.2417547876843582,-2.507809191843955,-0.9000119370824594,2.0190056999964385,1.192480759209726,0.6510158912412876,-0.4972982293051056,-0.898762720865763,-0.6046950684188767,-0.7549346308291572,0.09256871770203792,0.5878628546375384,0.09200738377740804,0.07721604797340437
1.9900000000000015,0.42162244979827224,-0.09605284666930064,0.2537702911923402,0.537470714412459,0.05563639251325061,0.0687080009811325,ok,1.0774237562787154,-0.8780254863131011,-1.2507424148930157,-2.5138561425281436,-0.907561283390751,2.0199313871734588,1.1983593877561014,0.6412206962133761,-0.5088218939511453,-0.8213557526227281,-0.5975810087904193,-0.7728817140736275,0.06085127241797762,0.6622863556690994,0.08786257169085342,0.07862151163171607
2.0000000000000013,0.42023063160133195,-0.09392690543721922,0.24992154880686507,0.5381158972553663,0.05530506884834355,0.05358399903343525,ok,1.0838359632408492,-0.8831137052526126,-1.258955972419243,-2.5198319526160478,-0.9152901005314873,2.0205398998976385,1.2049822513127924,0.6317416818951486,-0.5233826167127583,-0.7371501178207763,-0.5905506439811203,-0.8006336761619588,0.03589219854705481,0.7507911274665353,0.08387194331735813,0.07993029205673574
2.010000000000001,0.4188996590973792,-0.09166517522849109,0.24636982529809553,0.5388934646400866,0.05499008112054402,0.052833000154350884,ok,1.0901533800598007,-0.8883475314197401,-1.2663274735974508,-2.525737459055859,-0.9232964372931068,2.020898821883109,1.2124901625874578,0.6230377176558383,-0.5392574984665192,-0.649927720222395,-0.5836029893460484,-0.8332545446191428,0.018580706043860976,0.8465120368722552,0.08005136072900983,0.08114078916520207
2.020000000000001,0.4176566438058407,-0.08926433649528188,0.24313364581230199,0.5398044410143965,0.05469024004420308,0.20983300055377185,ok,1.096383757236359,-0.8937401064044053,-1.2728267507996747,-2.5315734889493196,-0.9316289827392983,2.0210846289435476,1.2209552829561803,0.5173025691029136,-0.6084619922443225,-0.5931333692451529,-0.5767370718243301,-0.883129278545808,-0.03806429963019862,0.8207478659273554,0.07641310963443389,0.08225418213050506
2.0300000000000007,0.4163476699589902,-0.08722033640984804,0.24013443869008533,0.5405470970245414,0.05442595044008334,0.13229099931777455,ok,1.1015567829273882,-0.8998247263268485,-1.2787580844921262,-2.537340859667563,-0.9404602755247564,2.0207039859472458,1.229162761615454,0.3182736901950589,-0.7313160767592776,-0.5689785960845495,-0.5699519298028674,-0.9786617832286539,-0.1115046106737936,0.6991845608222595,0.0732589928971218,0.08346651184529466
2.0400000000000005,0.41489027698671127,-0.08602230939227362,0.23730734031553252,0.5407043663531903,0.0542132101110159,0.11074999929405749,ok,1.1047395198293388,-0.9071378870944413,-1.2844478704529718,-2.5430403789655913,-0.9502468933570429,2.019588939840508,1.2361546072236764,0.16108432405983825,-0.8390867611953127,-0.5467452163984178,-0.5632466129816573,-1.0952923510242998,-0.1433251028758396,0.6379309761940242,0.07085677119322738,0.08498746779166344
2.0500000000000003,0.4134180690107296,-0.08549064038631092,0.23466800366195784,0.5402824493856219,0.05403894143586011,0.13212500016379636,ok,1.1063503630699372,-0.9155287547063945,-1.289915322616956,-2.5486728450954077,-0.961199816867286,2.0181556888117496,1.2425339169856167,0.0596691071862295,-0.9218623644896777,-0.5267625913854499,-0.5457924915334964,-1.190223419242811,-0.18549547493638485,0.6014670792249287,0.06906186600737121,0.08679008203574254
2.06,0.41197633569521463,-0.0854305225567863,0.23220065291076156,0.5394356847685686,0.05390227195101124,0.13108299935993273,ok,1.1069470541417994,-0.9247473783512913,-1.2951829485308104,-2.5541307700107425,-0.973102051059714,2.0163007340623857,1.248548587777866,0.05291562521579709,-0.9271207313514218,-0.48406380245473757,-0.5153683271067189,-1.150331337794166,-0.23793300044163176,0.5867560785967243,0.06770190372089774,0.08880470215571265
2.07,0.41057213442139173,-0.08534839607514735,0.22992133729578762,0.5387582152156499,0.0537934977175927,0.09591599882696755,ok,1.1074762103939573,-0.9340185856648056,-1.3000235865553578,-2.5592844532818098,-0.9846053644376557,2.0139214040579696,1.2544161485638332,0.020705963990314803,-0.9162134286296402,-0.4464325737154597,-0.48590596765083405,-1.1018868765223093,-0.27057072281417316,0.540823569360015,0.06647759400335553,0.09074792713004787
2.0799999999999996,0.40919813919578707,-0.0853497717704175,0.22781189058043538,0.5381383111874747,0.05370441874124189,0.06604199916182552,ok,1.1076832700338604,-0.943180719951102,-1.3044879122925124,-2.564143512958318,-0.9956242332028787,2.011215696829828,1.2598243842574333,-0.0048029508300970625,-0.9054344471163506,-0.4131949000607722,-0.4542308130197392,-1.0553237936735889,-0.3016133862306167,0.4968291472606745,0.06542956947784924,0.09261166578666358
2.0899999999999994,0.40786648570677836,-0.08543292958520528,0.22586435125307364,0.5375566065605696,0.05363668779962773,0.11870799971802626,ok,1.1076352405255594,-0.9522350644222655,-1.3086198612931201,-2.5686858210885153,-1.0061774711396145,2.008199562967522,1.26479267573004,-0.024424910245864274,-0.8947822771502758,-0.38403138905698575,-0.42120376815419674,-1.0109345587084064,-0.3306930039831717,0.4550437147770874,0.06453565244035112,0.09440135836578784
2.099999999999999,0.40658665613977657,-0.08559507207923973,0.22406929754018776,0.5369961513838055,0.0535913348516617,0.09133400089922361,ok,1.1073909914231008,-0.9611828871937682,-1.31246017518369,-2.572897858770057,-1.0162868167266985,2.00489263292769,1.269343112877811,-0.038995197247331755,-0.8842554268308611,-0.3585372897140721,-0.387541439307384,-0.9688713408012625,-0.3576020552886693,0.41560863318689484,0.06377415986517757,0.09612244884644186
2.109999999999999,0.40536571561251017,-0.08583268235456616,0.22241658288028504,0.5364425503960594,0.053568870334506066,0.05545800013351254,ok,1.1070010394506276,-0.9700254414620768,-1.3160455480808306,-2.576773273163131,-1.025975530134711,2.0013166123748034,1.27349919920968,-0.04931443957331611,-0.8738524218093213,-0.3362779983754159,-0.35381662539227954,-0.9291818399563432,-0.3822551900863033,0.3785639041390856,0.06312470117762567,0.09778015140328997
2.1199999999999988,0.4042086262520929,-0.08614182413662294,0.22089587365753277,0.5358838773905448,0.05356938799877784,0.05037499977333937,ok,1.1065078950548943,-0.97876396568017,-1.3194083280645847,-2.580311439417054,-1.0352673485342745,1.9974940604739404,1.2772848382510709,-0.05610376370900293,-0.8635718050821529,-0.316826733291243,-0.32047393686107845,-0.8918430418389004,-0.40465315764484655,0.34389021170061396,0.06256865030730976,0.0993793203375681
2.1299999999999986,0.40311858805107875,-0.08651832030095358,0.21949701004176364,0.5353105000008859,0.05359265601997106,0.121749999379972,ok,1.1059468574178044,-0.9873996837309915,-1.3225765953974973,-2.583516178785665,-1.0441857789526634,1.993447528897492,1.280723740368077,-0.04682458467902748,-0.853412136787069,-0.29284747782745435,-0.2904847267176126,-0.8540863084985706,-0.4269413006876515,0.33069482489019353,0.06208933665476565,0.10092439175059836
