t,ee_x,ee_y,ee_z,ee_err,manipulability,qp_solve_ms,qp_status,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,dist_s0,dist_s1
2.5199999999999902,0.5057326977377254,-0.2673556007199854,0.401346125322281,0.24037309121141626,0.09301720066989172,0.04562499998428393,ok,-0.677803720499833,-1.3914498506154709,1.4506372108733327,-1.6247542933517312,-1.5740817112757193,-0.6763659670716148,-0.13800675306051832,0.04130397255800268,-0.030644911200015147,-0.01170625061021135,0.0003876022577396108,-0.13838840380456643,0.0866113319632905,0.09611852931209237
2.52999999999999,0.5054965871636182,-0.2681605279779341,0.40127402411453783,0.23925837385067636,0.09304193159348581,0.04333399920142256,ok,-0.6791837880304381,-1.391036810889891,1.4503307617613326,-1.6248713558578334,-1.574077835253142,-0.6777498511096605,-0.13735720498674342,0.040961126980442235,-0.030380367013739123,-0.011632992889089476,0.0003938853781243917,-0.13774008357056752,0.08600338260603722,0.09590041823093039
2.53999999999999,0.5052598578632943,-0.26896112774700465,0.40120242428222896,0.23814785340435377,0.0930664444922865,0.045250000766827725,ok,-0.6805573600803055,-1.3906271996200865,1.450026958091195,-1.6249876857867243,-1.5740738963993608,-0.6791272519453662,-0.13671095693267318,0.04061959008451359,-0.03011677711313733,-0.011559974435410389,0.00040008679429591606,-0.13709502887309596,0.08540330253747537,0.09568738727169875
2.5499999999999896,0.505022524570095,-0.26975741846338597,0.40113132509226135,0.23704152568435488,0.0930907404839435,0.04324999827076681,ok,-0.6819244696496323,-1.3902210037192413,1.4497257903200638,-1.6251032855310783,-1.5740698955314179,-0.6804982022340971,-0.13606799014586232,0.04027937038925471,-0.029854150266762775,-0.011487196383391355,0.0004062070910300496,-0.13645322137261362,0.08481121269070933,0.09547386079688085
2.5599999999999894,0.5047846018799654,-0.2705494185483882,0.40106072578354984,0.23593938635042597,0.09311482068697262,0.04308400093577802,ok,-0.6832851495510909,-1.3898182100153487,1.449427248817396,-1.6252181574949123,-1.5740658334605075,-0.6818627344478232,-0.13542828598194717,0.03994047611263908,-0.029592494950781964,-0.011414659846883514,0.0004122468529262787,-0.13581464283387357,0.08422723456309118,0.09525975523930476
2.569999999999989,0.5045461042520614,-0.2713371464073348,0.40099062556739234,0.2348414309122298,0.09313868622058247,0.2037920003203908,ok,-0.6846394324109103,-1.3894188052542222,1.4491313238678882,-1.6253323040933811,-1.5740617109919783,-0.683220880876162,-0.13479182590444486,0.039602915176911314,-0.02933181935425347,-0.011342365919453293,0.0004182066643090724,-0.13517927512574393,0.08365149005322732,0.09504504527935358
2.579999999999989,0.5043070460093655,-0.27212062042847496,0.400921023627844,0.2337476547314075,0.09316233820450859,0.04662500032281969,ok,-0.6859873506699548,-1.3890227761024532,1.4488380056743457,-1.6254457277525756,-1.5740575289253353,-0.6845726736274194,-0.13415859148452924,0.039266695213842,-0.029072131384342798,-0.011270315674456221,0.0004240871091338288,-0.13454710022100888,0.08308410321836622,0.09482969652590602
2.5899999999999888,0.5040674413393136,-0.27289985898191527,0.40085191912209267,0.23265805302363693,0.09318577775884977,0.04320900006860029,ok,-0.6873289365848001,-1.3886301091503148,1.4485472843605023,-1.62555843090932,-1.574053288054244,-0.6859181446296294,-0.1335285644007971,0.0389318235699219,-0.02881343867146657,-0.011198510165116199,0.00042988877089650306,-0.13391810019615902,0.08252519772627777,0.0946138319771395
2.5999999999999885,0.5038273042944287,-0.2736748804185712,0.4007833111808319,0.23157262086067326,0.0932090060039093,0.13454100007948,ok,-0.6886642222288081,-1.3882407909146155,1.4482591499737876,-1.6256704160109712,-1.574048989166535,-0.687257325631591,-0.13290172643901577,0.038598307311476114,-0.028555748574366095,-0.011126950424595888,0.0004356122325439865,-0.13329225723116406,0.08197490050347624,0.09440362890463365
2.6099999999999883,0.5035866487929628,-0.27444570306913657,0.40071519890863505,0.23049135317238412,0.09323202406003979,0.07033400106593035,ok,-0.6899932394931982,-1.3878548078415007,1.447973592488044,-1.6257816855152172,-1.5740446330442095,-0.6885902482039027,-0.13227805949185847,0.0382661532297143,-0.028299068185125995,-0.011055637466064123,0.0004412580763872085,-0.13266955360923294,0.08143333497873693,0.09420242883518772
2.619999999999988,0.5033454886195495,-0.2752123452430734,0.400647581384328,0.22941424474877337,0.0932548330474942,0.2401670008111978,ok,-0.6913160200881169,-1.3874721463092037,1.4476906018061926,-1.6258922418898778,-1.5740402204634456,-0.689916943739995,-0.13165754555862394,0.03793536784570902,-0.028043404334110397,-0.010984572282773226,0.0004468268840181918,-0.13204997171655763,0.08090063075922226,0.09401028004535038
2.629999999999988,0.5031038374258602,-0.2759748252276193,0.4005804576613611,0.22834129024198938,0.09327743408627656,0.1805419997253921,ok,-0.6926325955437032,-1.3870927926307466,1.4474101677628515,-1.6260020876127055,-1.5740357521946053,-0.6912374434571605,-0.13104016674494415,0.03760595741530236,-0.02778876359484428,-0.010913755848118793,0.00045231923622516114,-0.13143349404204638,0.0803769132891516,0.09382725414613403
2.6399999999999877,0.5028617087312715,-0.27673316128681397,0.4005138267681799,0.22727248416832724,0.09329982829600071,0.08541600072931033,ok,-0.6939429972111526,-1.3867167330565935,1.447132280126903,-1.6261112251711867,-1.5740312290022431,-0.692551778397581,-0.1304259052624797,0.03727792793395159,-0.027535152288826917,-0.010843189115708871,0.00045773571291575217,-0.13082010317704285,0.07986231164796125,0.09365340713391311
2.6499999999999875,0.502619115923538,-0.277487371660544,0.4004476877085974,0.22620782091021874,0.09332201679575129,0.04824999996344559,ok,-0.6952472562637774,-1.386343953777254,1.4468569286040147,-1.6262196570623437,-1.574026651645114,-0.6938599794293514,-0.12981474342860136,0.03695128514149769,-0.027282576490275115,-0.010772873019429034,0.0004630768930379408,-0.13020978181503332,0.07935695304193642,0.09348880345948525
2.6599999999999873,0.5023760722594717,-0.2782374745636058,0.400382039462161,0.22514729471820494,0.09334400070394716,0.04458399962459225,ok,-0.6965454036980634,-1.385974440925839,1.446584102839112,-1.626327385792538,-1.5740220208761837,-0.6951620772475018,-0.12920666366606043,0.036626034526872166,-0.027031042030804812,-0.01070280847350656,0.00046834335450349245,-0.129602512751341,0.0788609675885031,0.09333349687679988
2.669999999999987,0.5021325908656288,-0.27898348818478663,0.4003168809845227,0.22409089971290538,0.09336578113821073,0.1053750002029119,ok,-0.697837470334724,-1.3856081805805702,1.4463137924188039,-1.626434413877273,-1.5740173374426387,-0.6964581023750152,-0.12860164850264907,0.03630218133273853,-0.0267805545040518,-0.010632996372570593,0.00047353567411778164,-0.12899827888281185,0.07837448452766489,0.09318484993691901
2.679999999999987,0.5018886847390021,-0.27972543068596295,0.4002522112078058,0.22303862988696824,0.09338735921523908,0.07029200060060248,ok,-0.6991234868197505,-1.3852451587672427,1.4460459868737634,-1.6265407438409987,-1.5740126020858975,-0.6977480851638432,-0.1279996805708493,0.03597973056006073,-0.02653111927021645,-0.01056343759171993,0.0004786544275049981,-0.12839706320748684,0.0778976332972967,0.09303795406504682
2.6899999999999866,0.5016443667477201,-0.2804633202012175,0.4001880290409707,0.22199047910701128,0.09340873605067974,0.06829099947935902,ok,-0.7004034836254589,-1.384885361461642,1.4457806756810612,-1.6266463782169158,-1.5740078155416224,-0.6990320557959181,-0.12740074260746884,0.035658686972612645,-0.026282741460558014,-0.010494132986577687,0.00048370018904016416,-0.12779884882426415,0.07743054169171402,0.0928927985545399
2.6999999999999864,0.5013996496317509,-0.2811971748359726,0.40012433337018016,0.22094644111555084,0.09342991275900893,0.04887500108452514,ok,-0.7016774910515335,-1.384528774591916,1.4455178482664557,-1.6267513195467815,-1.574002978539732,-0.7003100442841608,-0.1268048174532725,0.03533905510142089,-0.02603542598181672,-0.010425083393360774,0.0004886735317830517,-0.1272036189325536,0.07697334077976005,0.09274947426311998
2.709999999999986,0.5011545460036122,-0.2819270126661413,0.4000611230591626,0.21990650953291552,0.09345089045341423,0.23858300119172782,ok,-0.7029455392260663,-1.3841753840409017,1.4452574940066376,-1.626855570380715,-1.5739980918044143,-0.7015820804734864,-0.12621188805259878,0.03502083924914148,-0.025789177520576908,-0.010356289628932872,0.0004935750274110499,-0.12661135683191896,0.0765261599706772,0.09260807671448824
2.719999999999986,0.5009090683490871,-0.28265285173729526,0.3999983969495744,0.2188706778591518,0.09347167024567979,0.20133299949520733,ok,-0.7042076581065922,-1.3838251756484103,1.4449996022314318,-1.6269591332770044,-1.5739931560541403,-0.7028481940418055,-0.1256219374529725,0.034704043494374434,-0.025544000547563065,-0.010287752490872496,0.0004984052461559787,-0.12602204592171445,0.07608912640230774,0.0924687057040257
2.7299999999999858,0.5006632290279426,-0.2833747100638502,0.39993615386135994,0.21783893947591004,0.09349225324607471,0.1643330015212996,ok,-0.7054638774811219,-1.3834781352134666,1.444744162225956,-1.6270620108019132,-1.5739881720016786,-0.7041084145010227,-0.1250349488047029,0.0343886716959156,-0.025299899321880735,-0.010219472757528766,0.0005031647567441041,-0.12543566970070713,0.07566237290534746,0.09233144824466498
2.7399999999999856,0.5004170402746554,-0.2840926056282671,0.3998743925931115,0.21681128764832414,0.09351264056324515,0.04937499943480361,ok,-0.706714226969169,-1.3831342484965075,1.4444911632327373,-1.6271642055294884,-1.5739831403541111,-0.7053627711980297,-0.1244509053604799,0.03407472749694364,-0.025056877895189508,-0.010151451188084372,0.0005078541263349114,-0.12485221176669875,0.0752460214101197,0.0921964123919138
2.7499999999999853,0.5001705141991404,-0.2848065563802706,0.39981311192242663,0.21578771552687406,0.09353283330410953,0.04370799979369622,ok,-0.7079587360227738,-1.382793501221538,1.4442405944537855,-1.6272657200413692,-1.5739780618128478,-0.7066112933156967,-0.12386979047495734,0.03376221432914872,-0.024814940115818036,-0.010083688522618046,0.0005124739204636042,-0.12427165581613185,0.07484020617146665,0.09206368118498269
2.759999999999985,0.49992366278748435,-0.2855165802360833,0.3997523106062638,0.2147682161492365,0.09355283257375535,0.04312499913794454,ok,-0.7091974339275234,-1.3824558790782464,1.4439924450526274,-1.6273665569265954,-1.5739729370736433,-0.707854009873858,-0.12329158760433159,0.033451135416797374,-0.02457408963281665,-0.010016185482163003,0.0005170247029848244,-0.12369398564369354,0.07444505214059093,0.09193335427418724
2.769999999999985,0.4996764979026821,-0.2862226950776756,0.39969198738129696,0.2137527824421214,0.09357263947534177,0.04295899998396635,ok,-0.7104303498035668,-1.3821213677240785,1.4437467041562992,-1.627466718781417,-1.5739677668266134,-0.709090949730295,-0.12271628030591235,0.03314149378073975,-0.024334329899954942,-0.009948942768770869,0.0005215070360185099,-0.12311918514191093,0.07406068300761899,0.09180553094017503
2.7799999999999847,0.4994290312853788,-0.28692491875203363,0.39963214096426775,0.2127414072230962,0.09359225511000221,0.043166999603272416,ok,-0.7116575126066259,-1.3817899527862711,1.4435033608572998,-1.6275662082091047,-1.5739625517562532,-0.710322141581714,-0.12214385223768669,0.032833292242350286,-0.0240956641796497,-0.00988196106557412,0.0005259214798973169,-0.12254723830073848,0.07368722644893881,0.09168030249266586
2.7899999999999845,0.49918127455461375,-0.28762326907044017,0.3995727700523364,0.21173408320239503,0.09361168057675141,0.043125000956933945,ok,-0.7128789511290028,-1.3814616198638476,1.4432624042155033,-1.6276650278197604,-1.5739572925414542,-0.7115476139647214,-0.12157428715787688,0.03252653342741623,-0.023858095546840742,-0.009815241036849968,0.0005302685931152743,-0.12197812920714043,0.07332480668867061,0.09155776414178828
2.7999999999999843,0.49893323920856747,-0.28831776380777263,0.3995138733234304,0.21074552176332476,0.09363091697239502,0.04325000008975621,ok,-0.7140946940005816,-1.3811363545295734,1.443023823260035,-1.627763180230129,-1.573951989855523,-0.7127673952567929,-0.12100683107407789,0.032225895011629216,-0.023626147576777275,-0.009748823383627564,0.0005345225915997677,-0.12141108756522083,0.0729735438068178,0.09143801460105773
2.809999999999984,0.49868495337334817,-0.28900842974893004,0.39945544497142227,0.20986823291926743,0.09364996806633562,0.22625000019615982,ok,-0.7153047623113223,-1.380814095579457,1.4427875617842671,-1.6278606684639652,-1.573946644629607,-0.7139815061324452,-0.12043684119214286,0.03196071694216267,-0.02342817967304848,-0.0096829724392603,0.0005385187226656982,-0.12084136715522417,0.07263355291027705,0.09132114949842786
2.819999999999984,0.49843655002542725,-0.28969535061953094,0.39939745104568314,0.20899411403364807,0.0936688543971687,0.1934590000018943,ok,-0.7165091307232437,-1.3804944884100354,1.4425532799875367,-1.6279574981883578,-1.5739412594423805,-0.7151899198039974,-0.11986973486266356,0.031696430129790225,-0.02323072160729928,-0.009617439899894996,0.0005424515717457447,-0.12027450889240492,0.07230485796306987,0.09120732839533736
2.8299999999999836,0.49818803807860634,-0.2903785433528245,0.3993398903359884,0.20812315839034437,0.09368757670508054,0.0735829999030102,ok,-0.7177078280718704,-1.3801775241087375,1.4423209727714636,-1.6280536725873567,-1.573935834926663,-0.7163926648929214,-0.11930549608596867,0.03143304190709175,-0.023033782575724058,-0.009552224717862733,0.000546321683399936,-0.11971049705562602,0.07198757627596107,0.09109664194948462
2.8399999999999834,0.4979394263539181,-0.2910580248438871,0.399282761620707,0.20725535923118735,0.09370613573200905,0.06833299994468689,ok,-0.71890088303273,-1.3798631936896666,1.4420906349457063,-1.6281491948345352,-1.573930371709829,-0.7175897698634777,-0.11874410894983982,0.031170559389562962,-0.022837371544182514,-0.00948732585127398,0.0005501295997700514,-0.11914931600845459,0.07168182680431774,0.0909891772468696
2.849999999999983,0.4976907235801629,-0.2917338119490977,0.39922606366697205,0.20639070975680954,0.093724532221518,0.04970800000592135,ok,-0.7200883241222285,-1.3795514880957709,1.4418622612302645,-1.628244068093048,-1.5739248704138313,-0.7187812630235623,-0.11818555762936814,0.03090898947918911,-0.02264149725190673,-0.009422742263923211,0.000553875860550441,-0.11859095019904008,0.07138772710093369,0.09088502141551529
2.859999999999983,0.497441938394446,-0.292405921485624,0.3991697952308495,0.20552920312748466,0.09374276691867389,0.08758299918554258,ok,-0.7212701796985221,-1.379242398200979,1.4416358462577454,-1.628338295515687,-1.5739193316552258,-0.7199671725255526,-0.11762982638679974,0.030648338867975113,-0.022446168215166616,-0.009358472925189744,0.0005575610029578662,-0.11803538415998151,0.07110537865025775,0.09078427438887655
2.869999999999983,0.49719307934272056,-0.2930743702309207,0.39911395505750813,0.20467083246396264,0.09376084056992733,0.06920799933141097,ok,-0.7224464779623901,-1.3789359148122993,1.4414113845755938,-1.628431880244939,-1.5739137560451961,-0.7211475263671525,-0.11707689957136935,0.030388614041425534,-0.02225139273088331,-0.00929451680994038,0.0005611855617050977,-0.11748260250818252,0.07083489810655777,0.09068701929370017
2.8799999999999826,0.49694415488033117,-0.29373917492223894,0.39905854188139,0.20381559084829187,0.09377875392299478,0.06754199966962915,ok,-0.7236172469581038,-1.378632028671885,1.441188870648285,-1.6285248254130382,-1.573908144189579,-0.7223223523922343,-0.11652676161912418,0.030129821281978813,-0.022057178880198577,-0.009230872898431323,0.0005647500689742887,-0.11693258994469617,0.07057639304902064,0.09059266482199348
2.8899999999999824,0.49669517337256003,-0.2944003522561467,0.3990035544263799,0.20296347132463746,0.09379650772674442,0.0469169990537921,ok,-0.7247825145742951,-1.378330730459065,1.440968298859483,-1.6286171341420226,-1.5739024966888893,-0.7234916782916813,-0.11597939705273555,0.029871966672397735,-0.021863534531999556,-0.009167540176209781,0.0005682550543922508,-0.11638533125455833,0.07032996462421322,0.09049798684838233
2.899999999999982,0.4964461430951765,-0.2950579188880611,0.39894899140597473,0.2021144669000892,0.09381410273108397,0.04333299875725061,ok,-0.7259423085448224,-1.3780320107923412,1.440749663514163,-1.6287088095437847,-1.5738968141383454,-0.7246555316042268,-0.11543479048130278,0.029615056099113676,-0.02167046734640001,-0.009104517634018013,0.0005717010450050035,-0.11584081130661249,0.07009571917822822,0.09040255800818879
2.909999999999982,0.4961970722349871,-0.2957118914317906,0.3988948515234547,0.20126857054546216,0.09383153968685248,0.23925000095914584,ok,-0.7270966564496355,-1.37773586023135,1.440532958840699,-1.628799854720125,-1.5738910971278952,-0.7258139397172929,-0.11489292660014566,0.029359095255522112,-0.02147798477817139,-0.00904180426769245,0.0005750885652551213,-0.1152990150533234,0.06987375660337822,0.09030638331210532
2.9199999999999817,0.495947968890389,-0.2963622864590889,0.39884113347205147,0.2004257751960901,0.09384881934571154,0.21645899869326968,ok,-0.7282455857156369,-1.3774422692787949,1.4403181789929174,-1.6288902727628018,-1.5738853462422426,-0.7269669298678262,-0.11435379019058799,0.029104089645241027,-0.021286094080137978,-0.008979399078065262,0.0005784181369598129,-0.11475992753058152,0.06966416957654335,0.09020947070659797
2.9299999999999815,0.49569884107192475,-0.29700912049921935,0.3987878359351191,0.19958607375260917,0.09386594246004289,0.262999999904423,ok,-0.7293891236175428,-1.3771512283823424,1.440105318052116,-1.6289800667535825,-1.573879562060873,-0.728114529143132,-0.11381736611973259,0.028850044585316332,-0.021094802306517,-0.008917301070870166,0.0005816902792898614,-0.11422353385749916,0.06946705633198012,0.09011182194604463
2.9399999999999813,0.4954496967028377,-0.29765241003852905,0.3987349575863023,0.1987494590817359,0.09388290978284569,0.049250000301981345,ok,-0.7305272972787401,-1.3768627279364891,1.4398943700290507,-1.6290692397642912,-1.57387374515808,-0.729256764481707,-0.11328363934022792,0.028596965209393983,-0.020904116316230244,-0.008855509256639502,0.000584905508748768,-0.11368981923619771,0.06927933803675203,0.09001344475883542
2.949999999999981,0.49520054361963123,-0.29829217152003557,0.3986824970897069,0.19791592401703437,0.09389972206763648,0.044916998376720585,ok,-0.7316601336721423,-1.376576758284395,1.4396853288658884,-1.6291577948568576,-1.5738678961029926,-0.7303936626740689,-0.11275259489002476,0.028344856470835778,-0.020714042776151763,-0.008794022650612745,0.0005880643391545748,-0.11315876895158503,0.06909711016986228,0.08991434073454295
2.959999999999981,0.49495138957262724,-0.2989284213430212,0.39863045310006745,0.19708546135967936,0.09391638006835328,0.04408300083014183,ok,-0.7327876596210425,-1.3762933097196868,1.439478188438127,-1.6292457350833638,-1.573862015459601,-0.7315252503635847,-0.1122242178921255,0.028093723145805584,-0.0205245881643354,-0.008732840272633349,0.0005911672816194179,-0.11263036837112557,0.0689203627861628,0.08981451440478365
2.9699999999999807,0.49470224222652676,-0.2995611758626403,0.39857882426291624,0.19625806387920744,0.09393288453925944,0.0441249994764803,ok,-0.7339099017999637,-1.3760123724882287,1.4392729425564836,-1.62933306348609,-1.5738561037867849,-0.732651554047296,-0.11169849355432776,0.027843569836303986,-0.02033575877318329,-0.008671961147056791,0.0005942148445345697,-0.11210460294460436,0.06874909280631158,0.08971397318286291
2.9799999999999804,0.4944531091609722,-0.30019045138953315,0.39852760921475194,0.19543372431426456,0.0939492362348522,0.048457999582751654,ok,-0.735026886735507,-1.3757339367898658,1.4390695849687518,-1.6294197830975607,-1.5738501616383396,-0.733772600076742,-0.11117540716895799,0.02759440097316623,-0.020147560712579372,-0.008611384302650668,0.0005972075335529834,-0.11158145820388103,0.06858330581672895,0.08961271842210332
2.9899999999999802,0.4942039978711095,-0.30081626418945456,0.39847680658320717,0.19461243537334016,0.09396543590977163,0.04391699985717423,ok,-0.7361386408071966,-1.375457992780134,1.438868109361626,-1.6295058969405873,-1.573844189563004,-0.7348884146587809,-0.11065494411259764,0.027346220819013334,-0.019959999912976808,-0.008551108772502309,0.0006001458515731124,-0.11106091976263674,0.06842299826465571,0.08951075733370399
2.99999999999998,0.4939549157681524,-0.3014386304829067,0.39842641498721537,0.19379418973550075,0.09398148431871284,0.04358300066087395,ok,-0.7372451902483226,-1.375184530571944,1.4386685093624962,-1.6295914080283123,-1.5738381881044883,-0.7359990238564073,-0.11013708984580575,0.027099033471168682,-0.019773082128450917,-0.008491133593921708,0.0006030302987254427,-0.11054297331611615,0.0682676124013938,0.08940809112072813
3.00999999999998,0.49370587017994655,-0.3020575664447866,0.39837643303717896,0.19297898005110903,0.09399738221633953,0.16566700105613563,ok,-0.7383465611467807,-1.3749135402372321,1.4384707785412116,-1.6296763193642514,-1.573832157801501,-0.7371044535895684,-0.10962182991283144,0.02685284286452902,-0.019586812939703453,-0.008431457808346332,0.0006058613723569078,-0.11002760464086087,0.06812009030936779,0.08930472679842223
3.0199999999999796,0.49345686835153507,-0.3026730882040407,0.398326859335135,0.1921667989425384,0.09401313035720064,0.0993329995253589,ok,-0.739442779445909,-1.374645011808587,1.4382749104118147,-1.629760633942335,-1.5738260991877775,-0.738204729635977,-0.10910914994132229,0.02660765277439456,-0.01940119775702789,-0.008372080461250113,0.0006086395670193683,-0.1095147995944376,0.06798452078163572,0.08920066542518217
3.0299999999999794,0.4932079174457233,-0.3032852118433283,0.3982776924749211,0.19135763900488012,0.09402872949564764,0.06920799933141097,ok,-0.7405338709453222,-1.3743789352808429,1.4380808984342444,-1.6298443547469474,-1.5738200127921074,-0.7392998776319214,-0.10859903564202486,0.026363466819266098,-0.019216241823242983,-0.008313000602044002,0.0006113653744560561,-0.1090045441151582,0.0678619064950812,0.08909591382632191
3.039999999999979,0.49295902454364626,-0.3038939533986961,0.3982289310423414,0.1905514928066424,0.09404418038575572,0.06716600000800099,ok,-0.7416198613017424,-1.3741153006126503,1.437888736016012,-1.629927484752968,-1.5738138991383628,-0.7403899230730729,-0.10809147280848216,0.026120288463592878,-0.019031950216569136,-0.008254217283992367,0.0006140392835909212,-0.108496824221798,0.06775240084934478,0.0889904729210338
3.049999999999979,0.4927101966453341,-0.3044993288592611,0.3981805736153312,0.1897483528904398,0.09405948378124566,0.06595800005015917,ok,-0.7427007760298272,-1.3738540977280145,1.4376984165138462,-1.6300100269258078,-1.5738077587455268,-0.7414748913152909,-0.10758644731672154,0.025878121020491293,-0.018848327853484656,-0.008195729564113572,0.0006166617805175999,-0.10799162601330183,0.0676560675267091,0.08888434935058763
3.0599999999999787,0.49246144067027886,-0.3051013541669024,0.3981326187641208,0.18894821177367796,0.09407464043540735,0.06516599933092948,ok,-0.7437766405029944,-1.3735953165178096,1.4375099332353114,-1.630091984221449,-1.5738015921277215,-0.7425548075754239,-0.10708394512494154,0.02563696765441698,-0.018665379491527818,-0.008137536503092473,0.0006192333484892883,-0.10748893566849217,0.06757297585446215,0.08877754390030908
3.0699999999999785,0.4922127634580026,-0.3057000452159617,0.3980850650513995,0.1881510619492308,0.09408965110102614,0.0645829986751778,ok,-0.7448474799542438,-1.3733389468412656,1.437323279440396,-1.6301733595864798,-1.5737953997942367,-0.7436296969321088,-0.10658395227319088,0.025396831383802176,-0.018483109732066728,-0.008079637165190164,0.0006217544679084328,-0.10698873944576673,0.06750318103163463,0.08867006303318102
3.0799999999999783,0.491964171768622,-0.30629541785295417,0.39803791103247876,0.1873568958861056,0.09410451653031146,0.06495900015579537,ok,-0.7459133194769757,-1.3730849785274275,1.4371384483430754,-1.6302541559581316,-1.5737891822495576,-0.7446995843265665,-0.10608645488304326,0.02515771508365852,-0.018301523023031285,-0.008022030618154596,0.0006242256163213945,-0.10649102368279262,0.06744674427045595,0.08856190740587357
3.089999999999978,0.49171567228341717,-0.30688748787628534,0.39799115525545403,0.18656570603010666,0.09411923747482505,0.04783300028066151,ok,-0.7469741840258062,-1.3728334013765908,1.4369554331128451,-1.6303343762643132,-1.5737829399933942,-0.7457644945633944,-0.10559143915726801,0.024919621488136045,-0.018120623661603708,-0.007964715933130867,0.0006266472684063231,-0.10599577479619558,0.06740371194049817,0.08845335538102263
3.099999999999978,0.4914672716053973,-0.30747627103597996,0.39794479626136636,0.18577748480448789,0.09413381468541479,0.04441700002644211,ok,-0.7480300984173789,-1.3725842051617094,1.4367742268762291,-1.6304140234236446,-1.5737766735207102,-0.7468244523113564,-0.10509889137949605,0.024682553193049184,-0.01794041579687288,-0.007907692184577653,0.0006290198959689765,-0.10550297928124831,0.06737413114566788,0.08834549735475171
3.1099999999999777,0.49121897625986677,-0.3080617830334158,0.39789883258436354,0.1849922246105981,0.09414824891214559,0.17904199921758845,ok,-0.7490810873311738,-1.3723373796297789,1.4365948227182603,-1.6304931003454903,-1.5737703833217505,-0.7478794821041689,-0.10460879791388059,0.024446512658368388,-0.017760903432454022,-0.007850958450177274,0.0006313439679356256,-0.10501262371154471,0.06735805034904573,0.08823848787136597
3.1199999999999775,0.4909707926949914,-0.30864403952106834,0.39785326275185934,0.18420991782852075,0.09416254090423584,0.10570899939921219,ok,-0.7501271753103127,-1.3720929145031953,1.4364172136839357,-1.630571609929992,-1.5737640698820712,-0.7489296083412843,-0.10412114520475657,0.02421150221067057,-0.017582090429067693,-0.007794513810751143,0.0006336199503452622,-0.1045246947386854,0.0673555021463728,0.08813238006488903
3.1299999999999772,0.4907227272823643,-0.30922305610226336,0.39780808528469347,0.18343055681770443,0.09417669140999418,0.11883400111400988,ok,-0.7511683867623603,-1.3718507994810885,1.4362413927796451,-1.6306495550680995,-1.5737577336825677,-0.7499748552886711,-0.10363591977629312,0.023977524045555983,-0.017403980507080877,-0.007738357350177853,0.0006358483063467853,-0.1040391790919413,0.06736652619996598,0.08802722172535339
3.139999999999977,0.49047478631757047,-0.30979884833093585,0.39776329869729027,0.18265413391758709,0.09419070117675743,0.07045799975458067,ok,-0.7522047459601232,-1.371611024240633,1.4360673529745742,-1.6307269386416012,-1.5737513751995043,-0.7510152470795906,-0.10315310823214409,0.02374458023003213,-0.017226577249018316,-0.007682488155307698,0.0006380294961940077,-0.10355606357792889,0.06739113942507895,0.08792306873580967
3.149999999999977,0.49022697602075077,-0.3103714317113993,0.3977189014978148,0.1818806414482129,0.09420457095083146,0.06812499850639142,ok,-0.7532362770424447,-1.3713735784383327,1.4358950872020841,-1.6308037635231543,-1.5737449949045423,-0.7520508077153698,-0.10267269725509572,0.023512672704861425,-0.017049884102033758,-0.007626905315879976,0.0006401639772401393,-0.10307533508027343,0.06742937846635286,0.08781996648541544
3.1599999999999766,0.4899793025371663,-0.31094082169812154,0.3976748921883313,0.18111007171084148,0.09421830147743218,0.06691599992336705,ok,-0.7542630040149956,-1.3711384517112841,1.4357245883610639,-1.630880032576313,-1.5737385932647698,-0.7530815610661725,-0.10219467360670874,0.02328180328687239,-0.0168739043803425,-0.007571607924445613,0.0006422522039347584,-0.10259698055927148,0.06748126339142202,0.08771796582975246
3.1699999999999764,0.48973177193776096,-0.3115070336955082,0.39763126926495834,0.18034241698854975,0.09423189350062915,0.04762500066135544,ok,-0.7552849507510626,-1.3709056336784153,1.4355558493172604,-1.6309557486555575,-1.5737321707427305,-0.7541075308717652,-0.10171902412696045,0.023051973671238242,-0.01669864126762546,-0.007516595076284803,0.0006442946278218119,-0.10212098705154926,0.0675468029318109,0.08761712019481947
3.179999999999976,0.4894843902197228,-0.3120700830576943,0.39758803121802366,0.17957766954682824,0.09424534776329012,0.17729099999996834,ok,-0.7563021409923322,-1.370675113941703,1.4353888629045841,-1.6310309146063204,-1.5737257277964523,-0.7551287407422806,-0.10124573573388142,0.02282318543372652,-0.016524097819397555,-0.007461865869327525,0.0006462916975374754,-0.10164734166971859,0.0676260073525467,0.08751748047226983
3.189999999999976,0.489237163307046,-0.31262998508834416,0.397545176532218,0.17881582163416804,0.09425866500702831,0.09387499994772952,ok,-0.757314598349671,-1.3704468820873659,1.43522362192639,-1.6311055332650137,-1.5737192648794769,-0.7561452141589778,-0.10077479542319066,0.022595440032904774,-0.016350276965334264,-0.007407419404079181,0.0006482438588067389,-0.10117603160203183,0.06771888221817593,0.08741882751254822
3.1999999999999758,0.4889900970510903,-0.31318675504045645,0.3975027036867487,0.17805686548264324,0.09427184597214892,0.08304199945996515,ok,-0.7583223463039028,-1.3702209276870367,1.4350601191567367,-1.6311796074590545,-1.5737127824408887,-0.7571569744749982,-0.10030619026792725,0.022368738812325605,-0.016177181511575597,-0.007353254783541294,0.0006501515544435763,-0.10070704411202756,0.06782542839867413,0.0872869847420328
